1.3977e+11	2.2019e+13
2.7955e+11	1.9711e+13
4.1932e+11	1.7414e+13
5.5910e+11	1.5278e+13
6.9887e+11	1.3455e+13
8.3865e+11	1.2094e+13
9.7842e+11	1.1347e+13
1.1182e+12	1.1363e+13
1.2580e+12	1.2293e+13
1.3977e+12	1.4287e+13
1.5375e+12	1.7497e+13
1.6773e+12	2.2057e+13
1.8171e+12	2.7628e+13
1.9568e+12	3.3317e+13
2.0966e+12	3.8199e+13
2.2364e+12	4.1395e+13
2.3762e+12	4.2781e+13
2.5159e+12	4.2832e+13
2.6557e+12	4.2041e+13
2.7955e+12	4.0899e+13
2.9353e+12	3.9898e+13
3.0750e+12	3.9460e+13
3.2148e+12	3.9499e+13
3.3546e+12	3.9706e+13
3.4944e+12	3.9768e+13
3.6341e+12	3.9482e+13
3.7739e+12	3.9127e+13
3.9137e+12	3.9122e+13
4.0535e+12	3.9885e+13
4.1932e+12	4.1702e+13
4.3330e+12	4.4459e+13
4.4728e+12	4.7967e+13
4.6126e+12	5.2042e+13
4.7523e+12	5.6495e+13
4.8921e+12	6.1142e+13
5.0319e+12	6.5918e+13
5.1717e+12	7.0955e+13
5.3114e+12	7.6402e+13
5.4512e+12	8.2391e+13
5.5910e+12	8.8599e+13
5.7308e+12	9.4206e+13
5.8705e+12	9.8366e+13
6.0103e+12	1.0031e+14
6.1501e+12	1.0036e+14
6.2899e+12	9.9644e+13
6.4296e+12	9.9304e+13
6.5694e+12	1.0037e+14
6.7092e+12	1.0291e+14
6.8490e+12	1.0650e+14
6.9887e+12	1.1070e+14
7.1285e+12	1.1508e+14
7.2683e+12	1.1921e+14
7.4081e+12	1.2278e+14
7.5478e+12	1.2594e+14
7.6876e+12	1.2897e+14
7.8274e+12	1.3216e+14
7.9671e+12	1.3578e+14
8.1069e+12	1.4011e+14
8.2467e+12	1.4521e+14
8.3865e+12	1.5065e+14
8.5262e+12	1.5593e+14
8.6660e+12	1.6055e+14
8.8058e+12	1.6434e+14
8.9456e+12	1.6758e+14
9.0853e+12	1.7059e+14
9.2251e+12	1.7369e+14
9.3649e+12	1.7720e+14
9.5047e+12	1.8143e+14
9.6444e+12	1.8636e+14
9.7842e+12	1.9172e+14
9.9240e+12	1.9724e+14
1.0064e+13	2.0266e+14
1.0204e+13	2.0790e+14
1.0343e+13	2.1302e+14
1.0483e+13	2.1807e+14
1.0623e+13	2.2311e+14
1.0763e+13	2.2818e+14
1.0902e+13	2.3333e+14
1.1042e+13	2.3861e+14
1.1182e+13	2.4404e+14
1.1322e+13	2.4941e+14
1.1462e+13	2.5452e+14
1.1601e+13	2.5912e+14
1.1741e+13	2.6310e+14
1.1881e+13	2.6661e+14
1.2021e+13	2.6983e+14
1.2160e+13	2.7296e+14
1.2300e+13	2.7619e+14
1.2440e+13	2.7969e+14
1.2580e+13	2.8350e+14
1.2719e+13	2.8740e+14
1.2859e+13	2.9115e+14
1.2999e+13	2.9453e+14
1.3139e+13	2.9731e+14
1.3279e+13	2.9934e+14
1.3418e+13	3.0164e+14
1.3558e+13	3.0617e+14
1.3698e+13	3.1490e+14
1.3838e+13	3.2940e+14
1.3977e+13	3.4740e+14
1.4117e+13	3.6465e+14
1.4257e+13	3.7687e+14
1.4397e+13	3.8079e+14
1.4537e+13	3.7883e+14
1.4676e+13	3.7540e+14
1.4816e+13	3.7490e+14
1.4956e+13	3.8173e+14
1.5096e+13	4.0031e+14
1.5235e+13	4.3099e+14
1.5375e+13	4.6239e+14
1.5515e+13	4.8520e+14
1.5655e+13	4.9995e+14
1.5795e+13	5.0863e+14
1.5934e+13	5.1320e+14
1.6074e+13	5.1565e+14
1.6214e+13	5.1792e+14
1.6354e+13	5.2130e+14
1.6493e+13	5.2621e+14
1.6633e+13	5.3300e+14
1.6773e+13	5.4199e+14
1.6913e+13	5.5264e+14
1.7052e+13	5.6368e+14
1.7192e+13	5.7383e+14
1.7332e+13	5.8223e+14
1.7472e+13	5.9290e+14
1.7612e+13	6.1146e+14
1.7751e+13	6.3312e+14
1.7891e+13	6.4922e+14
1.8031e+13	6.5957e+14
1.8171e+13	6.6738e+14
1.8310e+13	6.7584e+14
1.8450e+13	6.8678e+14
1.8590e+13	6.9628e+14
1.8730e+13	7.0085e+14
1.8870e+13	7.0333e+14
1.9009e+13	7.0788e+14
1.9149e+13	7.1868e+14
1.9289e+13	7.3783e+14
1.9429e+13	7.6297e+14
1.9568e+13	7.9109e+14
1.9708e+13	8.1901e+14
1.9848e+13	8.4357e+14
1.9988e+13	8.6165e+14
2.0128e+13	8.7208e+14
2.0267e+13	8.7611e+14
2.0407e+13	8.7692e+14
2.0547e+13	8.7948e+14
2.0687e+13	8.8882e+14
2.0826e+13	9.0939e+14
2.0966e+13	9.3841e+14
2.1106e+13	9.6820e+14
2.1246e+13	9.9095e+14
2.1386e+13	1.0013e+15
2.1525e+13	1.0115e+15
2.1665e+13	1.0380e+15
2.1805e+13	1.0717e+15
2.1945e+13	1.0974e+15
2.2084e+13	1.1135e+15
2.2224e+13	1.1266e+15
2.2364e+13	1.1571e+15
2.2504e+13	1.2134e+15
2.2643e+13	1.2567e+15
2.2783e+13	1.2645e+15
2.2923e+13	1.2790e+15
2.3063e+13	1.3228e+15
2.3203e+13	1.3606e+15
2.3342e+13	1.3778e+15
2.3482e+13	1.4054e+15
2.3622e+13	1.4505e+15
2.3762e+13	1.4820e+15
2.3901e+13	1.4903e+15
2.4041e+13	1.4931e+15
2.4181e+13	1.5126e+15
2.4321e+13	1.5717e+15
2.4461e+13	1.6496e+15
2.4600e+13	1.6963e+15
2.4740e+13	1.7088e+15
2.4880e+13	1.7128e+15
2.5020e+13	1.7220e+15
2.5159e+13	1.7432e+15
2.5299e+13	1.7836e+15
2.5439e+13	1.8457e+15
2.5579e+13	1.9070e+15
2.5719e+13	1.9443e+15
2.5858e+13	1.9693e+15
2.5998e+13	2.0047e+15
2.6138e+13	2.0790e+15
2.6278e+13	2.1985e+15
2.6417e+13	2.3009e+15
2.6557e+13	2.3418e+15
2.6697e+13	2.3452e+15
2.6837e+13	2.3522e+15
2.6976e+13	2.4166e+15
2.7116e+13	2.5389e+15
2.7256e+13	2.6356e+15
2.7396e+13	2.6740e+15
2.7536e+13	2.6941e+15
2.7675e+13	2.7328e+15
2.7815e+13	2.8154e+15
2.7955e+13	2.9152e+15
2.8095e+13	2.9671e+15
2.8234e+13	2.9894e+15
2.8374e+13	3.0558e+15
2.8514e+13	3.1845e+15
2.8654e+13	3.3577e+15
2.8794e+13	3.5321e+15
2.8933e+13	3.6525e+15
2.9073e+13	3.6636e+15
2.9213e+13	3.5565e+15
2.9353e+13	3.5579e+15
2.9492e+13	3.8518e+15
2.9632e+13	4.1469e+15
2.9772e+13	4.1645e+15
2.9912e+13	4.0635e+15
3.0052e+13	4.0563e+15
3.0191e+13	4.2613e+15
3.0331e+13	4.6305e+15
3.0471e+13	4.7964e+15
3.0611e+13	4.6589e+15
3.0750e+13	4.6535e+15
3.0890e+13	4.9384e+15
3.1030e+13	5.2010e+15
3.1170e+13	5.3033e+15
3.1309e+13	5.3550e+15
3.1449e+13	5.4178e+15
3.1589e+13	5.4908e+15
3.1729e+13	5.5641e+15
3.1869e+13	5.6212e+15
3.2008e+13	5.6348e+15
3.2148e+13	5.5772e+15
3.2288e+13	5.4840e+15
3.2428e+13	5.4169e+15
3.2567e+13	5.3734e+15
3.2707e+13	5.3257e+15
3.2847e+13	5.2695e+15
3.2987e+13	5.2089e+15
3.3127e+13	5.1480e+15
3.3266e+13	5.0916e+15
3.3406e+13	5.0462e+15
3.3546e+13	5.0144e+15
3.3686e+13	4.9848e+15
3.3825e+13	4.9485e+15
3.3965e+13	4.9091e+15
3.4105e+13	4.8722e+15
3.4245e+13	4.8430e+15
3.4385e+13	4.8225e+15
3.4524e+13	4.8038e+15
