1.88E+11	1.23E+11
3.77E+11	4.91E+11
5.65E+11	1.11E+12
7.53E+11	1.96E+12
9.42E+11	3.07E+12
1.13E+12	4.42E+12
1.32E+12	6.02E+12
1.51E+12	7.86E+12
1.70E+12	9.95E+12
1.88E+12	1.23E+13
2.07E+12	1.49E+13
2.26E+12	1.77E+13
2.45E+12	2.07E+13
2.64E+12	2.41E+13
2.83E+12	2.76E+13
3.01E+12	3.14E+13
3.20E+12	3.55E+13
3.39E+12	3.98E+13
3.58E+12	4.43E+13
3.77E+12	4.91E+13
3.96E+12	5.41E+13
4.14E+12	6.59E+13
4.33E+12	9.49E+13
4.52E+12	1.21E+14
4.71E+12	1.44E+14
4.90E+12	1.64E+14
5.09E+12	1.81E+14
5.27E+12	1.95E+14
5.46E+12	2.06E+14
5.65E+12	2.14E+14
5.84E+12	2.20E+14
6.03E+12	2.24E+14
6.22E+12	2.34E+14
6.40E+12	2.44E+14
6.59E+12	2.55E+14
6.78E+12	2.67E+14
6.97E+12	2.79E+14
7.16E+12	2.91E+14
7.35E+12	3.04E+14
7.53E+12	3.18E+14
7.72E+12	3.32E+14
7.91E+12	3.46E+14
8.10E+12	3.61E+14
8.29E+12	3.76E+14
8.48E+12	3.92E+14
8.67E+12	4.12E+14
8.85E+12	4.37E+14
9.04E+12	4.69E+14
9.23E+12	5.07E+14
9.42E+12	5.52E+14
9.61E+12	6.00E+14
9.80E+12	6.37E+14
9.98E+12	6.68E+14
1.02E+13	7.16E+14
1.04E+13	7.69E+14
1.05E+13	8.10E+14
1.07E+13	8.39E+14
1.09E+13	8.55E+14
1.11E+13	8.60E+14
1.13E+13	8.72E+14
1.15E+13	8.95E+14
1.17E+13	9.21E+14
1.19E+13	9.51E+14
1.21E+13	9.82E+14
1.22E+13	1.01E+15
1.24E+13	1.05E+15
1.26E+13	1.25E+15
1.28E+13	1.19E+15
1.30E+13	1.26E+15
1.32E+13	1.36E+15
1.34E+13	1.43E+15
1.36E+13	1.49E+15
1.38E+13	1.54E+15
1.39E+13	1.60E+15
1.41E+13	1.66E+15
1.43E+13	1.71E+15
1.45E+13	1.77E+15
1.47E+13	1.84E+15
1.49E+13	1.91E+15
1.51E+13	1.99E+15
1.53E+13	2.07E+15
1.54E+13	2.17E+15
1.56E+13	2.31E+15
1.58E+13	2.50E+15
1.60E+13	2.69E+15
1.62E+13	2.92E+15
1.64E+13	3.06E+15
1.66E+13	3.22E+15
1.68E+13	3.38E+15
1.70E+13	3.54E+15
1.71E+13	3.78E+15
1.73E+13	4.28E+15
1.75E+13	4.89E+15
1.77E+13	5.37E+15
1.79E+13	5.39E+15
1.81E+13	5.39E+15
1.83E+13	5.51E+15
1.85E+13	5.62E+15
1.86E+13	5.72E+15
1.88E+13	5.60E+15
1.90E+13	5.50E+15
1.92E+13	5.54E+15
1.94E+13	5.62E+15
1.96E+13	6.04E+15
1.98E+13	5.71E+15
2.00E+13	5.78E+15
2.02E+13	5.85E+15
2.03E+13	5.91E+15
2.05E+13	5.96E+15
2.07E+13	6.03E+15
2.09E+13	6.15E+15
2.11E+13	5.89E+15
2.13E+13	5.93E+15
2.15E+13	5.97E+15
2.17E+13	6.02E+15
2.19E+13	6.07E+15
2.20E+13	6.11E+15
2.22E+13	6.18E+15
2.24E+13	6.31E+15
2.26E+13	6.48E+15
2.28E+13	6.67E+15
2.30E+13	6.78E+15
2.32E+13	6.58E+15
2.34E+13	6.64E+15
2.35E+13	6.68E+15
2.37E+13	6.75E+15
2.39E+13	6.87E+15
2.41E+13	7.19E+15
2.43E+13	6.99E+15
2.45E+13	6.48E+15
2.47E+13	5.88E+15
2.49E+13	5.57E+15
2.51E+13	5.33E+15
2.52E+13	5.22E+15
2.54E+13	5.10E+15
2.56E+13	5.07E+15
2.58E+13	4.79E+15
2.60E+13	4.72E+15
2.62E+13	4.65E+15
2.64E+13	4.56E+15
2.66E+13	4.30E+15
2.67E+13	4.09E+15
2.69E+13	4.00E+15
2.71E+13	3.96E+15
2.73E+13	3.92E+15
2.75E+13	3.90E+15
